novelId,categoryName,name,authorName,description,chapters,views,powerStone,rating,imageUrl
23402307205302605,Fantasy,I woke up as the Villainous Empress,Kamlyn,"Fang Li, the top-ranking archery athlete, faces a devastating betrayal from her closest friend, leading to her fall from the pinnacle of success and transforming her into the most hated athlete. To her misery, she awakens in a setting that proves to be even more bizarre and dire than the initial betrayal, adding another layer of complexity to her already miserable fate.

It was none other than the world of the fictional novel.

She wasn't the female lead or a supporting character playing the role of a friend who would act as a cupid between the male and female lead. Instead, she becomes the fiancée of the Crown Prince, who will become the most hated and misunderstood villainess in the story, ultimately earning the infamous title of the Villainous Empress.

What will happen to her? Will she meet her demise at the hands of the male lead, labeled as the villain and paving the way for the female lead? Or will she manage to alter her miserable fate and find happiness with the male lead, leading to a happily ever after?

___

The man's voice turned cold as he struggled to control his emotions. ""So, you're telling me that you don't want to be my wife? Why? Didn't you want this to happen?""

As the Crown Prince and future Emperor, Zheng Liang was used to being pursued by nobles and aristocrats who were eager to marry their daughters to him. So why did this woman, who was already engaged to him, want to break it off? He wanted to dissolve this arranged political marriage as well, but he hated it when she brought up this matter.

Was she insane, or was she mocking him? Perhaps she had a new scheme to gain his attention.


Because there is no way she will want to break off this marriage. She was a power-hungry and scheming woman who would do anything to gain more influence. There was no way she would willingly give up her position as a member of the Royal Family.

Yang Ning noticed the man's suspicious and disdainful expression, but she remained polite and answered with a smile, ""Your Highness, the reason is simple. I don't want to be a sacrificial lamb.""

She scowled inwardly, wishing she could just break off the engagement and be done with it. ‘What is his problem? Just break the marriage alliance and be done with it. Didn’t you hate me? Now I am giving you a chance; Just call it off!’

The Crown Prince was confused by her cryptic words. Was she trying to manipulate him by her confusing words?

She gave a fake smile, but inside, she was crying. She knew that marrying this man would mean putting her life on the line. Who in their right mind would willingly offer their neck on a silver platter?

Not her!

She refused to be a villain in someone else's story. Instead, she was determined to take control of her own fate.

##

*NO RAPE OR MAJOR MISUNDERSTANDING*

[Note: All the rights of the cover belong to the author. It is a commissioned art. Anyone copying the art could be held accountable and be reported immediately.]



Follow on Instagram: @kamlyn_love
Discord Server: https://discord.gg/NTPCE7YZm7",374,1.6M,177,4.52,https://book-pic.webnovel.com/bookcover/23402307205302605?imageMogr2/thumbnail/600&imageId=1692883664530
8527113906000305,Games,Reincarnation of the Strongest Sword God RSSG,,"Starting over once more, he has entered this “living game” again in order to control his own fate.

This time, he will not be controlled by others.

Previously the Level 200 Sword King, he will rise to a higher peak in this life.

Methods to earn money! Dungeon conquering strategies! Legendary Quests! Equipment drop locations! Undiscovered battle techniques!

Even the secrets Beta Testers were unknowledgeable of, he knows of them all.

Massive wars, life advancement, entering Godhood, sword reaching to the peak; a legend of a man becoming a Sword God has begun.",,,295,4.2,https://book-pic.webnovel.com/bookcover/8527113906000305?imageMogr2/thumbnail/600&imageId=1547652621792
10636300105085505,Sci-fi,The Mech Touch,Exlor,"After obtaining the Mech Designer System, Ves aims to create the greatest mechs in the galaxy!

In the far future, the galactic human civilization has entered the Age of Mechs. The countless lesser powers of humanity have come to adopt mechs as their main weapons of war.

Only a small number of humans have the right genetic aptitude to pilot these destructive war machines the size of buildings.

Born to a military family in the edge of the galaxy, Ves Larkinson is one of the many people who lacks the talent to earn glory in battle. Instead, he became a mech designer. Helped by his missing father, Ves has obtained the mysterious Mech Designer System that can help him rise in the galaxy and beyond.

His mechs based on the principles of life quickly allows him to rise to prominence. Powerful and highly compatible with mech pilots, his products have the potential to take the market by storm. However, success does not come easily, and countless challenges bar his ability to sell his mechs to a market eager for innovation!

With the sins of the human race in the galactic arena slowly catching up, Ves must navigate the perils of the ultra-competitive mech market and maintain control over his growing organization of misfits.

This is the golden age of mechs. This is the golden age of humanity. The question is, will it last?

""Any challenge can be overcome as long as I design the right mech!""

--Join The Mech Touch's unofficial Discord server! https://discord.gg/APB5KCU

--Follow my Instagram and Twitter!
https://www.instagram.com/mlduong
https://twitter.com/MLDuong

--Cover Art by Derek-Paul Carll (carlldpn)

--The Mech Touch is an original webnovel written by ML ""Exlor"" Duong.

The Mech Touch is mainly published on Webnovel.com and a select few platforms affiliated with the parent company of this website.","5,932",48.3M,"2,378",4.62,https://book-pic.webnovel.com/bookcover/10636300105085505?imageMogr2/thumbnail/600&imageId=1706240302066
23029506006934105,Urban,I Can Enter The Game,,"Qin Lin was playing a nostalgic game called “Ranches Story” when he was electrocuted. He suddenly discovered that he had the ability to enter into the game. He could even bring a watermelon he had planted in the game back to reality.
At first, his plan was to sell watermelon for 2 yuan a catty. In that case, he could earn 20,000 yuan by planting 10,000 catties worth of watermelon in the game every day and selling them in reality.
Later on, he discovered that by leveling up his ranch, he could obtain high quality crops that surpassed that of the real world. If he reared livestock, they were of far higher quality than that of reality. After he built factories, he obtained various recipes that far surpassed that of the real world. Everything changed after that.",,,9,3.65,https://book-pic.webnovel.com/bookcover/23029506006934105?imageMogr2/thumbnail/600&imageId=1650432999441
23221036805403605,General,The Lucky Wife Reborn In the 90s Era Has A Spatial Ability,,"# endoftheyear
Ji Yuanyuan was the type of person who would ruin a nicely dealt hand. She could have led a carefree life under her family and ex-husband’s protection. Alas, for the sake of a scum named Zhao Tianhua, she caused her mother to die an aggrieved death, her eldest brother to die in a foreign land, and her second brother to be run over by a car and had his head disembodied. She herself even died from childbirth in a shabby house at the countryside, and her baby was strangled to death by Zhao Tianhua. It was right before her death that she learned that her quiet ex-husband almost went mad searching for her.

Ji Yuanyuan was reborn back into the 90s era with extreme luck and a mysterious spatial ability. Since then, Ji Yuanyuan would find money on the ground, boars would run into trees on their own if she was lost in the wild, and her investments would all be successful… When the b*stard scum, Zhao Tianhua approached her again, Ji Yuanyuan kicked him away and latched onto her ex-husband’s leg instead. “Sir, please protect me.”",,,55,4.67,https://book-pic.webnovel.com/bookcover/23221036805403605?imageMogr2/thumbnail/600&imageId=1652331430416
17319692206490105,Fantasy,The Crown's Obsession,ash_knight17,"[Mature content 18+. No rape]

""Your bed is cold,"" spoke a voice in the room that had her eyes go wide in fear. Nervously, she turned around, gulping softly to see a shadow on her bed as if someone laid down there. The man who had been lying down sat up emerging out from the shadows where he had been waiting for her.

""What are you doing here?"" she asked when his feet touched the ground and he pushed himself up to start walking towards her. His handsome features looked darker than usual because of the lack of light in the room.

""I came to meet you,"" he tilted his head, ""Where did you go?""

""I went out for a walk,"" came the quick reply that had him smile, a smile that scared her the most.

She took a step back when he came close to her. It didn't stop him from cornering her, and her back hit the wall behind her. He raised his hand towards her face, and she closed her eyes, scared. She shuddered when his fingers trail down from her temple and her jaw and neck. Her blonde hair was left open.

""In the middle of the night?"" she didn't answer him knowing he could decipher her lies through her words. He stepped closer that had her turn her face away from him and his words vibrated on the skin of her neck,

""Did you go to meet him, my sweet girl?""",868,32.0M,120,4.87,https://book-pic.webnovel.com/bookcover/17319692206490105?imageMogr2/thumbnail/600&imageId=1700474584320
20627562705133205,History,Tyranny of Steel,Zentmeister,"Julian Weber is an officer in the U.S. Army Corps of Engineers and a graduate of Westpoint Military Academy with a degree in civil engineering. As U.S. involvement in Afghanistan comes to an end, Lt. Julian Weber finds himself involved in a terrorist attack by the Taliban, which claims his life. However, he quickly finds out that death is not always final as he is reincarnated into the body of a Baron's son and heir in an alternate Earth set in Late-Medieval Europe. In an era of political turmoil and civil strife, the Baron's young son is named Regent of the Barony of Kufstein and forced to contend with feudal powers. Will he be able to institute reforms leading his Barony into the age of industry? Or will he succumb to the pressure of his feudal overlords and a corrupt church that seek dominion overall?","1,261",8.7M,42,4.65,https://book-pic.webnovel.com/bookcover/20627562705133205?imageMogr2/thumbnail/600&imageId=1631725113380
22123968405360705,General,ONS: Pregnant With CEO's Baby PCB,,"Jeanne was only 18 years old when her stepmother and step sister framed her and caused her to lose everything. She was thrown out of the house by her father for trying to resist.
7 years later, Jeanne came back for vengeance with a mysterious son by her side—George.
People mocked her for being a single mother and called her son a fatherless child.
“Who are you calling a fatherless child? You wouldn’t like me when I’m mad,” George threatened.
“Lay low, George! Don’t ruin the fun! I haven’t had enough,” Jeanne said as she wanted to enjoy her revenge, leaving the boy speechless.
Jeanne later met the infamous Fourth Master Swan at a charity ball. The man with the handsome looks and cold temperament called her to a corner and said, “I like you.”
Everyone was shocked, including Jeanne.
“I’m a single mother and I have a child. Are you sure you like me?” she said.
“I actually… like your child!”
Everyone else was shocked when Fourth Master Swan married Jeanne but only his sly self knew that he had gotten not one, but two, important players to this chess game that he was playing.",,,26,4.18,https://book-pic.webnovel.com/bookcover/22123968405360705?imageMogr2/thumbnail/600&imageId=1656061903077
17669339406351905,Sci-fi,Supremacy Games,MidGard,"Felix Maxwell was destined to be a loser, born on one of the weakest races and on the least favorable of situations, he was forced to face adversity head-on as he traveled across the vast universe where dangers laid in every corner, one day traveling in hopes of riches he stumbled upon a ruin where a supreme being laid imprisoned, in a stroke of bad luck the being laid its eyes on him and tried to take over his body, forcing itself upon him.

But fate hadn't given up on him!

He woke up in his younger body, 20 years in the past with the fallen being trapped in his soul.

In his past life he had been a loser, giving up on things mid-way and never striving for greatness, he was a side character who made the strong shine even brighter, but not on this life.

He swore to himself he would strive for glory, he would take advantage of his knowledge and emerge as a supreme being!
......
Novel Discord: https://discord.gg/FTfXXYHnFT
This is my Patreon, everyone is welcomed to drop by! https://www.patreon.com/MidGard_Author","1,784",11.3M,323,4.69,https://book-pic.webnovel.com/bookcover/17669339406351905?imageMogr2/thumbnail/600&imageId=1710269639014
22616173805425705,Urban,"After Transmigrating, The Fat Wife Made A Comeback!",,"Qiao Mei transmigrated into a novel as a supporting character with the same name as her who lacked presence. This supporting character was a country bumpkin who couldn’t get married due to her obesity. According to the original script, this country girl Qiao Mei was a fatty spoiled by her grandfather. However, their relatives were all vicious and cruel people. Her grandfather had poor health, so once he died, the relatives would divide and swallow up his assets. Hence, her grandfather’s greatest wish was to marry Qiao Mei off. For this, even sacrificed and betrayed his good friend’s grandson, Xia Zhe. Grandpa got Xia Zhe drunk and had Qiao Mei forcibly take the strong and handsome Xia Zhe with her body which weighed more than two hundred pounds. Then, grandpa would catch them the next day and force Xia Zhe to marry Qiao Mei. However, that eventually caused the start of Qiao Mei’s unfortunate life.

Also, in the original story, Qiao Mei took possession of Xia Zhe’s mysterious jade. But due to Qiao Mei’s stupidity, her cousin's sister had tricked Qiao Mei into giving her the jade, which resulted in the cousin’s family becoming rich. When Qiao Mei transmigrated here, it was during the awkward moment when she was making love to the man after making him drunk. She woke up groggily the next day and grandpa’s team had already appeared at the door. Qiao Mei was frightened. She didn’t want to proceed on the original path and marry a man who didn’t love her. And so, she lied and chased grandpa away. She also pushed the man out before forcing herself to look at her tanned and chubby reflection in the mirror! Alas, she cried at her ugly appearance…

Like a sumo wrestler in large cloth underwear, even the plus-sized apparel shops didn’t have clothes in her size. And her face was the size of a pizza, a scorched pizza! Qiao Mei decided to reform her life! The first step, lose weight! The second step, clean up her room! She used to be particular about cleanliness, and although her current house had a huge courtyard, she could only describe it as messy! The third step was to hold onto the jade tightly so her greedy cousin wouldn’t stand a chance! Only, wasn’t the tall and handsome Xia Zhe supposed to hate her according to the original story? Why was he being nicer and nicer to her?",,,498,4.68,https://book-pic.webnovel.com/bookcover/22616173805425705?imageMogr2/thumbnail/600&imageId=1646277700885
15962850305536605,Urban,"Rebirth: Divine Doctor, Sweet Wife RDDSW",,"A couple, reborn together, dotes on each other. Come and join the tale!
In her previous life, Gu Qingyao wanted to marry him, but did not have the courage. Now that she's reborn, she spends her time scheming to marry him in style, using the resources in her interspatial item to provide a huge dowry.
Little does she know that another reborn person is secretly planning to bring her home. Mo Beihan brings a pile of presents and appears before Gu Qingyao with a cunning smile, looking like the big bad wolf trying to con a little rabbit.
""Marry me, Yaoyao! You will have limitless pocket money, an endless supply of snacks, and more beautiful clothes than you can wear!""
Gu Qingyao is speechless. She wants to pet him like a lap dog, but it ends up, he's the one spoiling her as he would a kitten!",,,21,4.54,https://book-pic.webnovel.com/bookcover/15962850305536605?imageMogr2/thumbnail/600&imageId=1597919436291
22401553205013705,Fantasy,Vampire's Slice Of Life,SocialHippo,"Lith is born as the son of the strongest being in the world and after he realizes that, he gives up any hopes for world domination. He decides to lead a slow and lazy life and work just enough to not tarnish his family's reputation. However…

Will he be able to do that though?

Welcome to a world of magic where different races reside, resurrection is possible and so is reincarnation.

———————————————

[Warning: The novel contains Gore and Incest. Discretion is advised.]

Read chapter two’s disclaimer properly and keep tissues ready, you’ll need them… for wiping your tears of course.

This story is really emotional :(

Jk

It’s as degenerate and wholesome as it could be.

Hop in for a wild, never before experienced experience. Your degenerate heart’s gonna love it.

Discord:
https://discord.gg/RBhAbVAvnN","1,039",6.5M,197,4.43,https://book-pic.webnovel.com/bookcover/22401553205013705?imageMogr2/thumbnail/600&imageId=1688913396160
24241826106296305,General,"I Refused to Be a Substitute, and Shot to Fame on a Variety Show With My Mother-In-Law",,"As a top manager, everyone constantly tries to curry favor with Li Xiwu. And due to her identity as Mrs. Pei, the rich and the powerful would always greet her politely. A celebrity instructor, and the wife of a man from a rich family... Is there anyone who would not envy her? However, only Li Xiwu knows that she is a substitute for Mr. Pei's unrequited love, and none of her titles or privileges have anything to do with her.***Losing yourself after being someone else's substitute is a tedious thing. Having gained that epiphany, Li Xiwu began to ponder how she should claim alimony of astronomical proportions from Mr. Pei. However, while she was obsessing over how to get rich from the divorce, her mother-in-law, who had always disliked her, invited her to take part in a variety show, while promising to make her rich. Li Xiwu's lips curled into a grin. ""Fortune favors the brave!”At first, her mother-in-law constantly attempted to embarrass her, and netizens were all moaning about how she was the most pitiful rich daughter-in-law! Later, her mother-in-law was inseparable from Li Xiwu, and would keep bragging about her to everyone she met, leaving the netizens cheering: Leave the face-slapping to Mrs. Pei! Li Xiwu did not expect herself to shoot to fame in the variety show either. However, while she was convinced that she could get a smooth divorce afterward, her mother-in-law called her son immediately as soon as the variety show ended.“Divorce my baby, and I will disown you!”Mr. Pei: ???",,,14,4.6,https://book-pic.webnovel.com/bookcover/24241826106296305?imageMogr2/thumbnail/600&imageId=1662614178799
18398736806671105,Urban,Rebirth: Pampered Wife’s Counterattack RPWC,,"""It's my first time. I'm afraid of pain. Be gentle…"" Fang Xinxin's body is stiff with anxiety.
Bai Qinghao pinches her dotingly. ""We're just swimming. I didn't pull you with too much force; how did you manage to flop into the water like that?""
In their previous life, she had been overweight. Her face was covered in acne. Yet, he still forcefully ate her up. Exactly how much did he love her? However, she never noticed his sincerity and blindly pursued a scheming bastard. In the end, she was left blind and half-paralyzed.
After receiving a second chance, she finally understands that her poor appearance was caused by the 'drugs' her sister had added into her skincare products. In this lifetime, she chooses to distance herself away from the bastard, to lose weight, and to 'treat' her face. She recovers her seductive figure and outstanding looks, treasuring her husband's love. They then sweetly collaborate to torture the bastard and give birth to a little 'dumpling'…",,,131,4.48,https://book-pic.webnovel.com/bookcover/18398736806671105?imageMogr2/thumbnail/600&imageId=1610076981340
11046195806242705,Fantasy,Godly Empress Doctor GED,,"She is a genius girl abandoned by her family in the 21st century.

He is an arrogant, black-bellied crown prince of an empire. A lofty existence that can cause the world to enter turmoil in his rage.

She plays dumb and takes advantage of him, tricking him, tormenting him, agitating him, running away after every successful attempt at flirting—an act no man can tolerate!

Helpless, he can only hunt her, drown her in love, seduce her to be his, but by a strange twist of fate, he is the one who falls for her first.

This is a story of a powerful youth and beautiful girl being on opposite side of an equally-matched game of romance.",,,210,4.33,https://book-pic.webnovel.com/bookcover/11046195806242705?imageMogr2/thumbnail/600&imageId=1565663582554
24334943306959905,Urban,Love Slave to My Devil CEO Boss R18,Realfantasies,"The man I had a one-night stand with is the CEO!
""Romantic relationships between employees are strictly forbidden""
Karina's chaotic love life starts when she lands her dream job only to fall in love with her colleague on the first day. Things get more complicated when the CEO finds out about her forbidden relationship. Drunk and heartbroken, Karina spends a steamy night with a stranger only to find out that it is her Devil CEO boss. Karina navigates the complicated web of lust and lies with her unwavering determination to reach her career goals. What will happen to Karina and her love life when the Devil CEO demands that she becomes his ‘personal secretary’?
My other works: Forbidden Heat, Love Slave to the Mafia Boss's Passion, The Alpha Prince's Purchased Maid, Substitute Wife for the Mafia King, Lust Contracts and Conquering the Emperor",501,2.4M,15,4.64,https://book-pic.webnovel.com/bookcover/24334943306959905?imageMogr2/thumbnail/600&imageId=1709003865767
22237587706302405,Eastern,"I Inherit An Auction House At The Start, Trillion Times Rebate! IAAH",,"Lin Mo transmigrated to an eastern fantasy world.
He started off with a classic “zero to hero” opening.
Because of the [God Devourer] special attribute that he was born with, he used up countless resources, yet his cultivation level wouldn’t rise even one bit.
Finally, he was chased out of the clan by the chief.
He became responsible for managing the market place meant for newcomers at Initial Heart Village, which is a small town in the countryside.
He thought that he would live the rest of his life uneventfully as a businessman.
He didn’t expect that he would awaken the [Auction Rebate System]
As long as the auction house sells items, Lin Mo would receive rebates several times the value of the item sold.
[Ding! The host had auctioned off leftover bits from an elixir cauldron. Rebate give: Ninth Level Ultra Elixir: Heaven Forge Restoration Pill!]
[Ding! The host had auctioned off the basic cultivation method: Strength Training Long Fist. Rebate given: Ninth Level Ultra Cultivation Method: Ancient Dragon Mammoth Method!]
[Ding! The host had auctioned off a rusty bronze sword. Rebate give: Ninth Rank Ultra Weapon: God Slayer Sword!]
[Ding! ...]
As such, Lin Mo’s insane path to greatness has begun!",,,11,3.25,https://book-pic.webnovel.com/bookcover/22237587706302405?imageMogr2/thumbnail/600&imageId=1642562976740
23498442305905605,Fantasy,Leveling Endlessly with the Strongest System!,Crimson_ink,"Roy died in an unfortunate accident.

He thought that was the end.

But unfortunately for him, God didn't have a place for him in heaven, and the devil didn't want him in hell either.

So he ended up in the body of a famous count's third child, who his entire family neglected.

The world was exactly the same as the one in the novel he had read the day before he died.

The person whose body he had come to possess had the same name as him but wasn't mentioned in the novel because he had died two years before the forces of chaos invaded the county.

That meant, while Roy was alive in this new body, two years later, he would die, ripped apart & eaten by a monster.

He needed strength to survive the future events, but unlike the protagonist of Stallion novels, he didn't have a golden finger!

[You've gained 1 EXP]

It was only after unintentionally stepping on a bee Roy realized that he possessed a golden finger!

And this golden finger might be his key to becoming the strongest!",504,5.1M,0,4.61,https://book-pic.webnovel.com/bookcover/23498442305905605?imageMogr2/thumbnail/600&imageId=1682566834410
22554553905044905,History,The Miracle Doctor's Two-Faced Toddler,,"After being hit by a flower pot, Yu Wan woke up as a poor village girl with an unconscious and fragile mother and a little brother.
She was lost as she did not know this unknown ancient world. But she had to pull herself together, because her mother is still unconscious and her brother was starving.
So she plowed and sowed until she had a large piece of fertile land, rising to the peak of success ever since.
Just as life was getting comfortable, a man, widely feared and rumored to be a living Satan, forced his way through her door, declaring he would marry her!
Although she adored beautiful men, it was rumored that this prince…
“Your Grace, we don’t know each other well!” She said seriously.
“Heh!” The prince smiled meaningfully before grabbing three little toddlers with chubby cheeks from behind of him. “Greet your mother.”
Yu Wan was flabbergasted…",,,61,4.76,https://book-pic.webnovel.com/bookcover/22554553905044905?imageMogr2/thumbnail/600&imageId=1645674761749
21504093605471805,History,The Tyrant's Pet,alienfrommars,"Aries Aime Heathcliffe. A princess from the small kingdom of Rikhill was loved by all. With her beauty that was enchantingly demure and a wise mind, she had caught a lot of attention and captured the hearts of many. One of them was the dashing crown prince of the Maganti Empire.

Overcome by the desire to have her and his interest in the land of the small kingdom, the crown prince of the said empire would stop at nothing. The knights from the Maganti Empire marched across the masses and seized the four-hundred-year-old kingdom of Rikhill.

The kingdom of Rikhill fell into ruin overnight. The crown prince left no members of the royal family alive aside from his war trophy, Aries. After suffering in his hands, Aries found the perfect chance to escape.

That was when he took her to the world summit. A gathering of each sovereign from each kingdom and empire for peace talks.

There, she met the emperor of Haimirich, Eustass Silvestri Abel Bloodworth. Overwhelm by desperation, Aries begged him to take her in. It was too late when she realized that the man she asked for help was far more cruel, twisted, and downright diabolical than the crown prince for taking her as his… pet!

EXCERPT:

With a pair of crimson eyes hovering over her, Aries held her breath. When the corner of his lips curled up devilishly, she couldn’t react fast as he swiftly flipped their position. She only realized it when she was saddling him, gazing down at Abel, wide-eyed.

“No one is above me in this empire and even out — not even the law, but look at you,” he intoned with a devilish smirk. “Staring down on me… so daunting.”

Aries bit her lip, planting her palm on her inked chest. “Your Majesty…”

“Do you now understand the power you hold, darling?” Abel carefully wrapped his fingers around her wrist, chuffed by her reaction. “Only you, Aries, may go above me and the only person in this world who can look down on me. No one else.”

He raised an arm and ran his fingers through the side of her hair, settling his palm on the back of her head before he pulled her down until her face was a palm length away from him.

“You better use this at your own disposal,” he whispered, tilting his head as he lifted it up to claim what’s his. HER.

Meet Eustass Silvestri Abel Bloodworth, the sadistic tyrant, who reigned an empire with an iron fist. With his pet, Aries’ increasing presence in his boring, dark life, he was set to kill her. But alas, every time he thought of taking her life, he finds himself changing his mind.

The more he kept her by his side, the more it got harder to dispose of her. And the more he yearned for something deeper and darker... it was driving him insane.

With a secret he was keeping from her, what would Abel do if Aries found out about the rotting truth behind the empire and the emperor? Would he kill her? Or kiss her? Perhaps cage her?

And if she found out that Abel wasn’t just a normal human, would she try to escape? Or would she accept that he wasn’t just a demon incarnate?

In a complicated world that tainted them black, was love even possible to bloom between a pet and her master? Watch as these two play the dangerous and insane game of love and lust.

Who would be the master and the pet? Who was the prey? Read to find out more.
---------
Original Story by: alienfrommars
FOLLOW ME ON INSTAGRAM for original character arts: @authoralienfrommars
Discord server: https://discord.gg/tbS4rKec3e

Disclaimer: Cover not mine. Got it from Pinterest. Credits to the artist.",919,2.5M,38,4.94,https://book-pic.webnovel.com/bookcover/21504093605471805?imageMogr2/thumbnail/600&imageId=1686675048526
23039601005748305,General,"Love After Marriage, He Got A Free Wife HGFW",,"Business tycoon Ji Lingchen swore not to take a wife. He didn’t even have scandals to his name. Until one day, when a wife was forced upon him, Young Master Ji began a new chapter in his life! Assistant Jiang: Young Master Ji, Madam trashed Zhang Manor. Ji Lingchen: Get more people to help her out. Assistant Jiang: Uhm… Ji Lingchen: Wait, has she calmed down? Assistant Jiang: No. Ji Lingchen: Inform the board to start the project of acquiring Zhang Group! Assistant Jiang: Young Master Ji, Madam beat up Young Master Wei, and now he’s hospitalized. Ji Lingchen: Has she had enough? Assistant Jiang: Doesn’t seem like it. Ji Lingchen: Let her continue. One day, Ji Lingchen learned that Fang Xiaonuan had gotten into another fight. He slammed the table and got up. “Fang Xiaonuan, are you asking for a beating?” Fang Xiaonuan retorted, “Darling, you’ve changed. You didn’t use to be this way…” Ji Lingchen pointed to her protruding belly and said, “You were alone before this!” To be fighting when she was seven months pregnant not only frightened her opponent, but she also scared the wits out of Ji Lingchen. Yet, Fang Xiaonuan was feeling pleased that she managed to win without a fight! Fang Xiaonuan’s anger subsided and she stared at Ji Lingchen with puppy dog eyes as if she had been badly bullied. “You win. You rascal, can you wait until the little rascal is safely born before you go fighting again?”",,,10,4.54,https://book-pic.webnovel.com/bookcover/23039601005748305?imageMogr2/thumbnail/600&imageId=1650521276199
18495101106057905,Urban,Dr. Jiang's Daily Adversities DJDA,,"One day, after five years of living in the shadow of the popular actor—Mo Boyuan, Dr. Jiang suddenly decided that she had enough!
Mo Boyuan: Why are you kicking up a fuss?
Jiang Tingxu: I’m not. Let’s divorce!
Mo Boyuan: Divorce? In your dreams!
Jiang Tingxu's identity was later exposed and overwhelming insults began pouring in.
Fan of King Mo: This woman isn’t good enough for my King Mo!
The great Movie King Mo streamed live on the internet: Heh, the woman you claimed isn’t good enough for me is an all-rounded top scorer and was recommended to Peking University at 16. You’re wrong. She’s TOO GOOD for me and I’m out of her league! Also, she’s the little brat that I’ve been pampering and adoring for 20 years. I won’t tolerate anyone who lays a finger on her!",,,33,4.43,https://book-pic.webnovel.com/bookcover/18495101106057905?imageMogr2/thumbnail/600&imageId=1608265212126
15238973305579305,Fantasy,Demon's Virtue,DiceVR,"""Bleh."" - Imp

An Imp, a monster known to kill with a grin, a demon of the world, a creature of incredible might! Something that no force in the world can stand against! At least that's what the Main Character would like himself to be, the reality is very different, however.

Exactly that Imp stumbles along a path of unfortunate fortunes and grows through it, in a world that hates its very existence.

It grows more intelligent, more powerful, simply better at whatever it needs to do. Amongst other things, that includes raising children, killing Soldiers, and carving wooden figurines for money.",716,6.6M,133,4.68,https://book-pic.webnovel.com/bookcover/15238973305579305?imageMogr2/thumbnail/600&imageId=1572503997296
12820870105509205,Fantasy,Supreme Magus,Legion20,"Derek McCoy was a man who spent his entire life facing adversity and injustice. After being forced to settle with surviving rather than living, he had finally found his place in the world, until everything was taken from him one last time. After losing his life to avenge his murdered brother, he reincarnates until he finds a world worth living in, a world filled with magic and monsters. Follow him along his journey, from grieving brother to alien soldier. From infant to Supreme Magus.

-------------------------------------------
Tags: Transmigration, Male MC, Western Fantasy
Schedule: 12 chapters/week (unless I'm ill or stuff happens)
Chapter Lenght: 1200 - 1400 words
Warning: The MC is not a hero nor an anti-hero. He is a broken, cynic and misanthropic person looking only for his own gain. If you are looking for a forgiving, nice, MC that goes around saving people in distress, this is not your cup of tea. Same if you want an unchanging MC with no character development.
-------------------------------------------
Discord Server: https://discord.gg/suprememagus
----------------------------------------
Cover of Tiamat form Lith Verhen by josh groban aka manohar aka Animustw. My new Pfp was made by Josh (same as above). Visit the official discord for his official portraits of the characters.","3,067",88.7M,"4,696",4.82,https://book-pic.webnovel.com/bookcover/12820870105509205?imageMogr2/thumbnail/600&imageId=1706269756581
16535906606408905,Fantasy,Death Guns In Another World,Nickaido,"Check out my new novels: Era of Players: Death God

Reset: New World

°°°°°
Alexander Kael Touch, a self-made young billionaire, found his meteoric rise tragically cut short on a school trip. But fate had other plans, whisking him and his classmates away to a realm of swords and magic – a world where power manifested as unique: ''Gifts.""

While friends awoke to magnificent Gifts, Alex's Gift yielded only two enigmatic guns: one gleaming silver, the other shrouded in black.

Worse, he couldn't use magic like his peers, drawing scorn and derision. Yet, fueled by an unyielding spirit and a burning dream, Alex refused to falter.

In this new world, he craved not wealth, but the strength to forge his own destiny. One goal burned bright: to rise once more, not to the peaks of financial power, but to the pinnacle of strength and control.

This is the chronicle of Alexander Kael Touch, the boy with two guns in a world of wonders. A tale of relentless struggle, forged in the crucible of mockery and doubt. A journey to the apex, where the scorned student will become the ultimate warrior.

Whispers of the ""Death Guns Master"" stir, echoes of a legend rising from slumber. The world may have forgotten them, but they are coming back.



††††††††††††

Nickaido's here with D-Guns, do not expect the smartest MC because he was once a billionaire, is still young, he has his flaws, he will learn and grow, so will the other characters. At the beginning other characters are stronger but worry not everything will change starting from around chapter 80 onward. Also sorry in advance because some of the female characters have strong backgrounds but it's for the sake of the future story, this book is just the start, I'm still improving.

Sorry in advance, English is not my first language, so they may be grammatical errors and misspelled words. Please bear with me. I'm trying to improve to provide a better story.

Starting from chapter 200th, I have started using Grammarly premium to help me with the English, so I think it's become better. As for the earliest chapters, I have started to re-edit them slowly; I will do more as I get more time. Maybe hire a professional editor when I can.

Once again, this is not some sophisticated story; it has many flaws, which I'm trying to learn from; however, this doesn't make the story less enjoyable. Would you please give it a try?






Discord Server: https://discord.gg/7MRsHg33tv","1,681",5.7M,24,4.48,https://book-pic.webnovel.com/bookcover/16535906606408905?imageMogr2/thumbnail/600&imageId=1707213820150
